,Total Confirmed,Total Deaths,Total Recovered,Total Active,Change in Confirmed,Change in Deaths,Change in Recovered,Change in Active,Total Mortality_Rate,Total Recovery_Rate,Total Activity_Rate,Change in Mortality_Rate,Change in Recovery_Rate,Change in Activity_Rate
2020-02-24,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-25,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-26,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-27,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-28,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-29,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-01,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-02,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-03,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-04,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-05,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-06,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-07,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-08,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-09,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-10,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-11,1,0,0,1,1,0,0,1,0.0,0.0,100.0,0.0,0.0,100.0
2020-03-12,1,0,0,1,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0
2020-03-13,5,0,0,5,4,0,0,4,0.0,0.0,100.0,0.0,0.0,0.0
2020-03-14,5,0,0,5,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0
2020-03-15,6,0,0,6,1,0,0,1,0.0,0.0,100.0,0.0,0.0,0.0
2020-03-16,18,0,0,18,12,0,0,12,0.0,0.0,100.0,0.0,0.0,0.0
2020-03-17,47,1,0,46,29,1,0,28,2.1277,0.0,97.8723,2.1277,0.0,-2.1277000000000044
2020-03-18,98,1,0,97,51,0,0,51,1.0204,0.0,98.9796,-1.1073,0.0,1.1073000000000093
2020-03-19,192,3,0,189,94,2,0,92,1.5625,0.0,98.4375,0.5421,0.0,-0.5421000000000049
2020-03-20,359,4,0,355,167,1,0,166,1.1142,0.0,98.8858,-0.4482999999999999,0.0,0.44830000000000325
2020-03-21,670,9,0,661,311,5,0,306,1.3433,0.0,98.6567,0.22909999999999986,0.0,-0.22910000000000252
